ca_mbs_skagos_specialised_1;Large Skagosi Warband;;;;;;;;;;;;;x
ca_mbs_skagos_specialised_1_desc;After significant military investment this settlement is able to support a large Skagosi warband outfitted as light infantry as entire villages gather together to raid and conduct war.;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised_1;Large Hill Clansmen Champion Mead Hall;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised_1_desc;After significant military investment this settlement now boasts a mead hall for champions of the Hill Clansmen to gather together, training, feasting, and drinking, and ready to fight for their clan chief. In battle clan champions fight with huge two-handed greatswords or axes and armor themselves with mail byrnies.;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised_1;Large Wolfswood Hunters Lodge;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised_1_desc;After significant military investment this settlement now boasts a hunting lodge where the huntsmen of the Wolfswood can train at archery and share their skills with one another, creating a substantial levy of archers that can be drawn upon in times of war.;;;;;;;;;;;;;x
ca_mbs_rills_specialised_1;Large Rills Stables;;;;;;;;;;;;;x
ca_mbs_rills_specialised_1_desc;The Rills are a landscape of rolling hills, grasslands, and streams, perfect for breeding horses. The region has been renowned for breeding the finest horses north of the Neck since it was ruled by the Kings of House Ryder in the Age of Heroes. After significant military investment this settlement now boasts a large stables and horse breeder which in times of war provides a levy of both outriders and mounted lancers.;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised_1;Large White Harbour Knightly Stables;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised_1_desc;Though mounted lancers are not uncommon in Northern armies, the great influence of Andal culture brought to White Harbour by House Manderly has meant that the region places a far greater emphasis on knighthood and heavy cavalry than the rest of the North. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised_1;Large Crannog Skirmish Band;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised_1_desc;The Crannogman are exceptionally skilled in their traditional tactics of guerilla warfare, using skirmish tactics to harass any who would dare enter their swamps without permission. After significant military investment this settlement is able to support a large skirmish band armed with frog spears and ranged weapons and ready to strike the enemy with lethal precision at any moment and then melt back into the swamps.;;;;;;;;;;;;;x
ca_mbs_valeman_specialised_1;Large Valeman Knightly Stable;;;;;;;;;;;;;x
ca_mbs_valeman_specialised_1_desc;The Vale was where the Andals first established a foothold in Westeros, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised_1;Large Sisterman Mariner Marine Levy;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised_1_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Bite, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the Three Sisters.;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised_1;Large Vale Islander Marine Levy;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised_1_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Narrow Sea, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the islands of the Vale.;;;;;;;;;;;;;x
ca_mbs_runestone_specialised_1;Large Runestone Heavy Infantry Company;;;;;;;;;;;;;x
ca_mbs_runestone_specialised_1_desc;After significant military investment this settlement is now able to support a large detachment of well drilled heavy infantry, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised_1;Large Eastwald Archery Range;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised_1_desc;The region around Longbow Hall has a well deserved reputation for producing excellent archers and after significant investment this settlement is now able to support a large detachment of well drilled archers, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised_1;Large Mountain Clansman War Camp;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised_1_desc;The Clans of the Mountains of the Moon are a wild and fearsome people. After significant military investment this settlement is now able to support a large war camp full of experienced soldiers, willing to fight in defence of the settlement.;;;;;;;;;;;;;x
ca_mbs_riverman_specialised_1;Large Riverman Knightly Stables;;;;;;;;;;;;;x
ca_mbs_riverman_specialised_1_desc;The Riverlands finally fell to the Andal invaders with the defeat of House Mudd, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_blackwood_specialised_1;Large Blackwood Vale Archery Range;;;;;;;;;;;;;x
ca_mbs_blackwood_specialised_1_desc;The long rule of House Blackwood has ensured that the legacy of the First Men and the Old Gods has remained in the Blackwood Vale and the region has boasted many famous bowmen throughout its history. After significant military investment this settlement is now able to support a large detachment of well drilled archers, willing to lay down their lives in defence of the Blackwood Vale;;;;;;;;;;;;;x
ca_mbs_stonehedge_specialised_1;Large Stonehedge Horse Breeder;;;;;;;;;;;;;x
ca_mbs_stonehedge_specialised_1_desc;The long rule of House Bracken has ensured that the region around Stone Hedge has a reputation for breeding the finest horses in the Trident. After significant military investment this settlement now boasts a large stables and horse breeder, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_crownlander_specialised_1;Large Crownlander Knightly Stables;;;;;;;;;;;;;x
ca_mbs_crownlander_specialised_1_desc;After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires. As the nobility of the Crownlands is somewhat smaller and less significant than other regions of Westeros, they have to rely on a larger proprtion of outriders and lightly armoured hedge knights than at other knightly stables.;;;;;;;;;;;;;x
ca_mbs_crackclaw_specialised_1;Large Crackclaw Champion Warband;;;;;;;;;;;;;x
ca_mbs_crackclaw_specialised_1_desc;After significant military investment this settlement is now able to support a large warband, mostly composed of light infantry and led by their mightiest champions, skilled knights and local heroes who fight on horseback using heavy armour and willing to lay down their lives in defence of Crackclaw Point;;;;;;;;;;;;;x
ca_mbs_narrow_sea_specialised_1;Large Narrow Sea Knightly Stables;;;;;;;;;;;;;x
ca_mbs_narrow_sea_specialised_1_desc;Whilst the islands of the Narrow Sea are small, the wealth of trade means that the lords of the islands can also support decent amounts of heavily armed knights. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires, supported by light infantry drawn from the mariners of the island.;;;;;;;;;;;;;x
ca_mbs_kingswood_specialised_1;Large Kingswood Hunting Lodge ;;;;;;;;;;;;;x
ca_mbs_kingswood_specialised_1_desc;After significant military investment this settlement now boasts a hunting lodge where the huntsmen of the Kingswood can train at archery and share their skills with one another, creating a substantial levy of archers that can be drawn upon in times of war.;;;;;;;;;;;;;x
ca_mbs_westerman_specialised_1;Large Westerman Knightly Stables;;;;;;;;;;;;;x
ca_mbs_westerman_specialised_1_desc;The First Men of the Westerlands thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_ironborn_specialised_1;Large Ironborn Champion Band;;;;;;;;;;;;;x
ca_mbs_ironborn_specialised_1_desc;The Men of the Iron Isles fight in a manner completely disimilar to the rest of Westeros. The rocky, unfertile islands are not easily suited to breeding horses and the Ironborn hold that there is little honour in killing at a distance. As a result of this, warfare in the Iron Isles typically relies heavily on a mixture of lightly armed raiders and heavily armed heroes and captains, who have no fear of drowning for they will feast in the Drowned God's Halls if they do. Such a force is equally effective on sea, beach or riverbank and all those in sight of the sea know to fear the raiding parties of the Ironborn. After significant military investment this settlement can now support a large number of ironborn champions and their raiding parties, all armoured as heavy infantry, having no fear of drowning as they will feast for eternity in the Halls of the Drowned God.;;;;;;;;;;;;;x
ca_mbs_stormlander_specialised_1;Large Stormlander Knightly Stables;;;;;;;;;;;;;x
ca_mbs_stormlander_specialised_1_desc;The First Men of the Stormlands thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights with their squires and retainers fighting on foot in the traditional fashion of Stormlander heavy infantry.;;;;;;;;;;;;;x
ca_mbs_stormlander_march_specialised_1;Large Dornish March Archery Range;;;;;;;;;;;;;x
ca_mbs_stormlander_march_specialised_1_desc;The Dornish Marches are the volatile border region between Dorne, and the Stormlands. Over the centuries the many invading armies and bandit kings that plague the region have hardened the marcher folk, giving them a reputation for martial prowess and their bowmen are considered some of the finest in Westeros. After significant military investment this settlement can now support a large number of well trained bowmen, willing to give their lives in order to hold the Marches.;;;;;;;;;;;;;x
ca_mbs_reachman_specialised_1;Large Reachman Knightly Stables;;;;;;;;;;;;;x
ca_mbs_reachman_specialised_1_desc;The First Men of the Reach thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat, and now the Reach is considered the home of Westerosi chivalry. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_reachman_march_specialised_1;Large Dornish March Archery Range;;;;;;;;;;;;;x
ca_mbs_reachman_march_specialised_1_desc;The Dornish Marches are the volatile border region between Dorne, and the Reach. Over the centuries the many invading armies and bandit kings that plague the region have hardened the marcher folk, giving them a reputation for martial prowess and their bowmen are considered some of the finest in Westeros.  After significant military investment this settlement can now support a large number of well trained bowmen, willing to give their lives in order to hold the Marches.;;;;;;;;;;;;;x
ca_mbs_shield_isles_specialised_1;Large Reachman Knightly Stables;;;;;;;;;;;;;x
ca_mbs_shield_isles_specialised_1_desc;The First Men of the Reach thoroughly intermarried with the Andal invaders, firmly establishing Andal traditions of knighthood and mounted combat, and now the Reach is considered the home of Westerosi chivalry. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_stone_dornishman_specialised_1;Large Stoney Dornishman Archery Range;;;;;;;;;;;;;x
ca_mbs_stone_dornishman_specialised_1_desc;The Stony Dornish of the Red Mountains have the most First Man and Andal blood of the Dornish and the least Rhoynar influence. As a result of this, and the naturally mountainous terrain of the Red Mountains, warfare in the Dornish Marches is fairly similar on either side of the border, with a strong focus on archery, with the bowmen of the Dornish marches considered some of the finest in Westeros. After significant military investment this settlement can now support a large number of well trained bowmen, willing to give their lives in order to hold the Red Mountains.;;;;;;;;;;;;;x
ca_mbs_sand_dornishman_specialised_1;Large Sandy Dornishman Stables;;;;;;;;;;;;;x
ca_mbs_sand_dornishman_specialised_1_desc;The Sandy Dornish of central Dorne are influenced by both their mixed Andal and Rhoynar heritage and the necessities of their desert home, in particular the importance of mobility in warfare, with the famed Dornish Sand Steeds offering a spectacluar degree of mobility that can be capitalised on in warfare. After significant military investment this settlement can now support a large stables for the Sand Steeds, which in times of war are ridden by a mobile mixture of light cavalry and horse archers.;;;;;;;;;;;;;x
ca_mbs_salt_dornishman_specialised_1;Large Salty Dornishman Spear Levy;;;;;;;;;;;;;x
ca_mbs_salt_dornishman_specialised_1_desc;The Salty Dornish of the Dornish coast are influenced by their strong Rhoynar heritage, with a particular reliance on spearmen in times of war. After significant military investment this settlement can now support a large detachment of well drilled spearmen, willing to lay down their lives for their lord.;;;;;;;;;;;;;x
ca_mbs_summer_islands_specialised_1;Large Summer Islander Archery Range;;;;;;;;;;;;;x
ca_mbs_summer_islands_specialised_1_desc;The goldenheart bows of the Summer Isles are the finest bows in the world after the exceptionally rare dragonbone bows, and the isles produce some of the best archers in the known world, firing specialised_1 yard long arrows. After significant military investment this settlement can now support a large detachment of well drilled archers willing to lay down their lives in defence of their people.;;;;;;;;;;;;;x
ca_mbs_pirate_specialised_1;Large Stepstones Fleet;;;;;;;;;;;;;x
ca_mbs_pirate_specialised_1_desc;After significant military investment this settlement now attracts all manner of smugglers, pirates, marines, and common sailors, ready to fight side by side for glory and plunder, producing a highly motivated force of light infantry.;;;;;;;;;;;;;x
ca_mbs_sothoros_specialised_1;Large Summer Sea Island Muster;;;;;;;;;;;;;x
ca_mbs_sothoros_specialised_1_desc;After significant military investment this settlement now supports a large levy of light infantry drawn from the surrounding towns and villages.;;;;;;;;;;;;;x
ca_mbs_braavosi_specialised_1;Large Braavosi Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_braavosi_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as spearmen, and able to man galleys or fight on land.;;;;;;;;;;;;;x
ca_mbs_lorathi_specialised_1;Large Lorathi Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_lorathi_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as marine crossbowmen, and able to man galleys or fight on land.;;;;;;;;;;;;;x
ca_mbs_pentoshi_specialised_1;Large Pentoshi Mercenary Stables;;;;;;;;;;;;;x
ca_mbs_pentoshi_specialised_1_desc;After significant military investment this settlement now supports a large well drilled millitary force. Pentosh is a city of traders and merchant princes and often they find it preferable to pay foreign adventurers outfitting them as mounted lancers and lighter scouts.;;;;;;;;;;;;;x
ca_mbs_norvoshi_specialised_1;Large Norvoshi Axemen;;;;;;;;;;;;;x
ca_mbs_norvoshi_specialised_1_desc;After significant military investment this settlement now supports a large well drilled military force drawn from the heavy axemen trained by the Bearded Monks of Norvos.;;;;;;;;;;;;;x
ca_mbs_qohorik_specialised_1;Large Qohorik Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_qohorik_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, tempered by the dark forests of Qohor and fighting as archers.;;;;;;;;;;;;;x
ca_mbs_myrish_specialised_1;Large Myrish Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_myrish_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting in the traditional Myrish manner as crossbowmen.;;;;;;;;;;;;;x
ca_mbs_tyroshi_specialised_1;Large Tyroshi Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_tyroshi_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as light infantry, and able to man galleys or fight on land.;;;;;;;;;;;;;x
ca_mbs_lysene_specialised_1;Large Lysene Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_lysene_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as light infantry, and able to man galleys or fight on land..;;;;;;;;;;;;;x
ca_mbs_volantene_specialised_1;Large Volantene Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_volantene_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as heavy infantry.;;;;;;;;;;;;;x
ca_mbs_andal_specialised_1_1;Grand Essosi Andal Knightly Stables;;;;;;;;;;;;;x
ca_mbs_andal_specialised_1_desc;Most Andals fled from the expanding Freehold and settled in Westeros, however, many stayed in Andalos and were subjugated. Over the centuries they have diverged considerably from the Andals of Westeros, however, they still maintain certain traditions, such as knighthood. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_rhoynar_specialised_1;Large Rhoynar Spear Levy;;;;;;;;;;;;;x
ca_mbs_rhoynar_specialised_1_desc;Most Rhoynar fled from the expanding Freehold and followed Nymeria to Dorne, however, many stayed along the Rhoyne and were subjugated. Over the centuries they have diverged considerably from the Rhoynar of Dorne. However, in times of war they still draw on ancient Rhoynar traditions with their armies typically relying heavily on phalanxes of spearmen. After significant military investment this settlement can now support a large detachment of well drilled spearmen, willing to lay down their lives for their lord.;;;;;;;;;;;;;x
ca_mbs_sarnori_specialised_1;Large Tall Men Charioteer Stables;;;;;;;;;;;;;x
ca_mbs_sarnori_specialised_1_desc;Descendants of Huzhor Amai, the Tall Men, or Tagaez Fen, of Sarnor were widely renowned for their martial prowess. Sarnori riders wear steel and spider silk, and ride coal-black mares, whilst the greatest of their warriors go into battle in scythed chariots pulled by teams of bloodred horses. After significant military investment this settlement can now support a large number of such chariots able to strike fear into the hearts of all those that would oppose the Tall Men.;;;;;;;;;;;;;x
ca_mbs_dothraki_specialised_1;Large Dothraki Horse Archer Stables;;;;;;;;;;;;;x
ca_mbs_dothraki_specialised_1_desc;After significant military investment this settlement can now support a large number of dedicated horse archers, able to fill the air with arrow shafts and wheel away from combat at a moment's notice.;;;;;;;;;;;;;x
ca_mbs_valyrian_specialised_1;Valyria Citizenry Milita;;;;;;;;;;;;;x
ca_mbs_valyrian_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement, fighting as light infantry, and able to man galleys or fight on land..;;;;;;;;;;;;;x
ca_mbs_north_valyrian_specialised_1;Large North Valyrian Slinger Levy;;;;;;;;;;;;;x
ca_mbs_north_valyrian_specialised_1_desc;When the Doom came to Valyria the entire peninsula was destroyed and the dragonlords killed. However, in the lands to the north of the peninsula a number of city states remain, retaining many of the traditions of Old Valyria. In war their citizenry fights in the Old Valyrian style as heavy infantry supported by skirmishers, with Elyria particularly noted for its slingers who are reputed to be the greatest in the world.After significant military investment this settlement can now support a large detachment of well drilled slingers, able to fill the air with led pellets that shatter bone and kill the enemy.;;;;;;;;;;;;;x
ca_mbs_lhazareen_specialised_1;Large Lhazareen Militia;;;;;;;;;;;;;x
ca_mbs_lhazareen_specialised_1_desc;Though not considered an especially warlike people by their neighbours, the Lhazareen can defend themselves when the need arises. After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement and the surrounding villages.;;;;;;;;;;;;;x
ca_mbs_ghiscari_specialised_1;Large Ghiscari Citizen Militia;;;;;;;;;;;;;x
ca_mbs_ghiscari_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement.;;;;;;;;;;;;;x
ca_mbs_ibbenese_specialised_1;Large Ibbenese Citizen Milita;;;;;;;;;;;;;x
ca_mbs_ibbenese_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement.;;;;;;;;;;;;;x
ca_mbs_qartheen_specialised_1;Large Qartheen Camelry Stable;;;;;;;;;;;;;x
ca_mbs_qartheen_specialised_1_desc;After significant military investment this settlement now supports a large contingent of heavy camelry from the Civic Guard of Qarth.;;;;;;;;;;;;;x
ca_mbs_hyrkooni_specialised_1;Large Hyrkooni Archery Range;;;;;;;;;;;;;x
ca_mbs_hyrkooni_specialised_1_desc;The various peoples of the Bone Mountains are no strangers to war, being descended from the legendary Hyrkoon the Hero, and constantly beset by attacks from the Dothraki and Jogos Nhai on either side. As a result the warriors of the Bone Mountains are taught to ride and climb before they learn to walk and are trained in the arts of bow, spear, knife, and sling from the earliest age. After significant military investment this settlement now supports a large number of well drilled archers, ready to lay down their lives in defence of the settlement.;;;;;;;;;;;;;x
ca_mbs_moraqi_specialised_1;Large Moraqi Light Foot Levy;;;;;;;;;;;;;x
ca_mbs_moraqi_specialised_1_desc;The large island of Great Moraq, and the neighbouring islands of Vahar and Lesser Moraq, are a patchwork of  plains, hills, and dense forests, inhabited by various people who trade, sail, and till the land. In times of war the inhabitants of the towns and villages come together and fight as large bands of light infantry.;;;;;;;;;;;;;x
ca_mbs_yitish_specialised_1;Large YiTish Imperial Pike Banner;;;;;;;;;;;;;x
ca_mbs_yitish_specialised_1_desc;The heirs to the Great Empire of the Dawn, the peoples of YiTi are no strangers to warfare, with many emperors having made great conquests at the head of YiTish armies. After significant military investment this settlement now supports a large well force of pikemen willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_lengi_specialised_1;Large Lengi Pike Banner;;;;;;;;;;;;;x
ca_mbs_lengi_specialised_1_desc;Trade, shared history, and intermarriage has made the Lengi and Yitish very similar in culture to one another. Though differences remain, in terms of war the way that the Lengi fight is very similar to that of the YiTish, with a strong focus on heavy infantry and pikemen.After significant military investment this settlement now supports a large well force of pikemen willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_jogos_specialised_1;Large Jogos Nhai Horse Archer Stables;;;;;;;;;;;;;x
ca_mbs_jogos_specialised_1_desc;Although the inhabitants of these plains are no longer wandering nomads the area is still the perfect environment for horse rearing. After significant military investment this settlement can now support a large number of dedicated horse archers, able to fill the air with arrow shafts and wheel away from combat at a moment's notice.;;;;;;;;;;;;;x
ca_mbs_asshai_specialised_1;Large Shadowlander Reaver Levy;;;;;;;;;;;;;x
ca_mbs_asshai_specialised_1_desc;The peoples of Asshai and the surrounding Shadowlands are a queer and strange folk, reputed as sorcerors. In times of war the rulers of the Shadowlands call forth the reavers to fight for them, terrifying all those that face them. After significant military investment this settlement can now support a large number of lightly armed reavers, fighting as infantry.;;;;;;;;;;;;;x
ca_mbs_nefer_specialised_1;Large N'ghai Citizen Milita;;;;;;;;;;;;;x
ca_mbs_nefer_specialised_1_desc;After significant military investment this settlement now supports a large well drilled citizen militia drawn from the population of the settlement.;;;;;;;;;;;;;x
ca_mbs_wildling_specialised_2;Grand Free Folk Warband;;;;;;;;;;;;;x
ca_mbs_wildling_specialised_2_desc;This settlement has developed its military infrastructure significantly and can now support a large Free Folk warband. The Free Folk are notable for being able to put surprisingly large armies into the field given their limited population as entire villages are put onto a war footing. This warband is not the most heavily armed or well trained, yet the number of light foot is very considerable.;;;;;;;;;;;;;x
ca_mbs_thenn_specialised_2;Grand Thenn Warband;;;;;;;;;;;;;x
ca_mbs_thenn_specialised_2_desc;This settlement has developed its military infrastructure significantly and can now support a large Thenn warband. The Free Folk are notable for being able to put surprisingly large armies into the field given their limited population as entire villages are put onto a war footing. As the most organised of the Free Folk, the Thenn are able to wear bronze armour into battle, producing a fearsome infantry force of mostly light infantry with some able to fight in the fashion of heavy infantry.;;;;;;;;;;;;;x
ca_mbs_nightswatch_specialised_2;Grand Black Brother Archery Range;;;;;;;;;;;;;x
ca_mbs_nightswatch_specialised_2_desc;After significant investment this stretch of the Wall is now able to support a considerable detachment of Black Brothers, trained as archers.;;;;;;;;;;;;;x
ca_mbs_northman_specialised_2;Grand Northern Pike Company;;;;;;;;;;;;;x
ca_mbs_northman_specialised_2_desc;After significant military investment this settlement is able to support a specialised_2 detachment of well drilled pikemen, trained in the Northern style.;;;;;;;;;;;;;x
ca_mbs_skagos_specialised_2;Grand Skagosi Warband;;;;;;;;;;;;;x
ca_mbs_skagos_specialised_2_desc;After significant military investment this settlement is able to support a large Skagosi warband outfitted as light infantry as entire villages gather together to raid and conduct war.;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised_2;Grand Hill Clansmen Champion Mead Hall;;;;;;;;;;;;;x
ca_mbs_hill_clans_specialised_2_desc;After significant military investment this settlement now boasts a mead hall for champions of the Hill Clansmen to gather together, training, feasting, and drinking, and ready to fight for their clan chief. In battle clan champions fight with huge two-handed greatswords or axes and armor themselves with mail byrnies.;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised_2;Grand Wolfswood Hunters Lodge;;;;;;;;;;;;;x
ca_mbs_wolfswood_specialised_2_desc;After significant military investment this settlement now boasts a hunting lodge where the huntsmen of the Wolfswood can train at archery and share their skills with one another, creating a substantial levy of archers that can be drawn upon in times of war.;;;;;;;;;;;;;x
ca_mbs_rills_specialised_2;Grand Rills Stables;;;;;;;;;;;;;x
ca_mbs_rills_specialised_2_desc;The Rills are a landscape of rolling hills, grasslands, and streams, perfect for breeding horses. The region has been renowned for breeding the finest horses north of the Neck since it was ruled by the Kings of House Ryder in the Age of Heroes. After significant military investment this settlement now boasts a large stables and horse breeder which in times of war provides a levy of both outriders and mounted lancers.;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised_2;Grand White Harbour Knightly Stables;;;;;;;;;;;;;x
ca_mbs_white_harbour_specialised_2_desc;Though mounted lancers are not uncommon in Northern armies, the great influence of Andal culture brought to White Harbour by House Manderly has meant that the region places a far greater emphasis on knighthood and heavy cavalry than the rest of the North. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised_2;Grand Crannog Skirmish Band;;;;;;;;;;;;;x
ca_mbs_crannogman_specialised_2_desc;The Crannogman are exceptionally skilled in their traditional tactics of guerilla warfare, using skirmish tactics to harass any who would dare enter their swamps without permission. After significant military investment this settlement is able to support a large skirmish band armed with frog spears and ranged weapons and ready to strike the enemy with lethal precision at any moment and then melt back into the swamps.;;;;;;;;;;;;;x
ca_mbs_valeman_specialised_2;Grand Valeman Knightly Stable;;;;;;;;;;;;;x
ca_mbs_valeman_specialised_2_desc;The Vale was where the Andals first established a foothold in Westeros, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised_2;Grand Sisterman Mariner Marine Levy;;;;;;;;;;;;;x
ca_mbs_sisterman_specialised_2_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Bite, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the Three Sisters.;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised_2;Grand Vale Islander Marine Levy;;;;;;;;;;;;;x
ca_mbs_vale_islander_specialised_2_desc;After significant military investment this settlement is now able to support a considerable levy of sailers and marines, hardened by the storms of the Narrow Sea, well trained from fighting off pirates and raiders at sea and willing to take up arms in defence of the islands of the Vale.;;;;;;;;;;;;;x
ca_mbs_runestone_specialised_2;Grand Runestone Heavy Infantry Company;;;;;;;;;;;;;x
ca_mbs_runestone_specialised_2_desc;After significant military investment this settlement is now able to support a large detachment of well drilled heavy infantry, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised_2;Grand Eastwald Archery Range;;;;;;;;;;;;;x
ca_mbs_eastwald_specialised_2_desc;The region around Longbow Hall has a well deserved reputation for producing excellent archers and after significant investment this settlement is now able to support a large detachment of well drilled archers, willing to lay down their lives in defence of their lord.;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised_2;Grand Mountain Clansman War Camp;;;;;;;;;;;;;x
ca_mbs_the_bite_specialised_2_desc;The Clans of the Mountains of the Moon are a wild and fearsome people. After significant military investment this settlement is now able to support a large war camp full of experienced soldiers, willing to fight in defence of the settlement.;;;;;;;;;;;;;x
ca_mbs_riverman_specialised_2;Grand Riverman Knightly Stables;;;;;;;;;;;;;x
ca_mbs_riverman_specialised_2_desc;The Riverlands finally fell to the Andal invaders with the defeat of House Mudd, firmly establishing Andal traditions of knighthood and mounted combat. After significant military investment this settlement now boasts a large stables, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_blackwood_specialised_2;Grand Blackwood Vale Archery Range;;;;;;;;;;;;;x
ca_mbs_blackwood_specialised_2_desc;The long rule of House Blackwood has ensured that the legacy of the First Men and the Old Gods has remained in the Blackwood Vale and the region has boasted many famous bowmen throughout its history. After significant military investment this settlement is now able to support a large detachment of well drilled archers, willing to lay down their lives in defence of the Blackwood Vale;;;;;;;;;;;;;x
ca_mbs_stonehedge_specialised_2;Grand Stonehedge Horse Breeder;;;;;;;;;;;;;x
ca_mbs_stonehedge_specialised_2_desc;The long rule of House Bracken has ensured that the region around Stone Hedge has a reputation for breeding the finest horses in the Trident. After significant military investment this settlement now boasts a large stables and horse breeder, containing the warhorses for many knights as well as the lighter garrons and geldings ridden by their retainers and squires.;;;;;;;;;;;;;x
ca_mbs_crownlander_specialised_2;Grand Crownlander Knightly Stables;;;;;;;;;;;;;x
